"TREASURE"	"TREASURE"	"allowUnitTypes1"	"allowUnitTypes2"	"allowUnitTypes3"	"allowUnitTypes4"	"allowUnitTypes5"	"allowUnitTypes6"	"globalThemeRequired"	"unknown02"	"pickTypes"	"picks"	"undefined01"	"undefined02"	"undefined03"	"undefined04"	"undefined05"	"noDrop"	"levelBoost"	"moneyChanceMultiplier"	"moneyLuckChanceMultiplier"	"moneyAmountMultiplier"	"item1m"	"item1"	"value1"	"item2m"	"item2"	"value2"	"item3m"	"item3"	"value3"	"item4m"	"item4"	"value4"	"item5m"	"item5"	"value5"	"item6m"	"item6"	"value6"	"item7m"	"item7"	"value7"	"item8m"	"item8"	"value8"	"spawnCondition"	"spawnFromMonsterUnitType"	"spawnFromLevelTheme"
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_exploding_tar_gun_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	406	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_exploding_tar_gun_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	406	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_exploding_tar_gun_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	406	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_agitator"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	409	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_agitator"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	409	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_agitator"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	409	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_agitator_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	412	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_agitator_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	412	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_agitator_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	412	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_agitator_mk3"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	415	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_agitator_mk3"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	415	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_agitator_mk3"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	415	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_plasma_orb_generator"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	418	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_plasma_orb_generator"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	418	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_plasma_orb_generator"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	418	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_plasma_orb_generator_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	421	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_plasma_orb_generator_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	421	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_plasma_orb_generator_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	421	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_shock_rail_pistol"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	424	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_shock_rail_pistol"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	424	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_shock_rail_pistol"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	424	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_shock_rail_pistol_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	427	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_shock_rail_pistol_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	427	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_shock_rail_pistol_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	427	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_talon_pod"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	430	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_talon_pod"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	430	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_talon_pod"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	430	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_talon_pod_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	433	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_talon_pod_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	433	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_talon_pod_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	433	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_ground_shredder"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	436	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_ground_shredder"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	436	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_ground_shredder"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	436	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_ground_shredder_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	439	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_ground_shredder_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	439	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_ground_shredder_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	439	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_crusher_cannon"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	442	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_crusher_cannon"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	442	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_crusher_cannon"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	442	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_discombobulator"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	445	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_discombobulator"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	445	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_discombobulator"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	445	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_hand_grappler"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	461	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_hand_grappler"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	461	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_hand_grappler"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	461	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_hand_grappler_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	465	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_hand_grappler_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	465	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_hand_grappler_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	465	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_hand_grappler_mk3"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	466	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_hand_grappler_mk3"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	466	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_hand_grappler_mk3"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	466	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_hand_grappler_mk4"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	467	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_hand_grappler_mk4"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	467	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_hand_grappler_mk4"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	467	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_hand_grappler_mk5"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	468	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_hand_grappler_mk5"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	468	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_hand_grappler_mk5"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	468	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_hand_grappler_mk6"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	470	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_hand_grappler_mk6"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	470	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_hand_grappler_mk6"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	470	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_hand_grappler_mk7"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	471	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_hand_grappler_mk7"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	471	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_hand_grappler_mk7"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	471	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_revealer"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	472	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_revealer"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	472	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_revealer"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	472	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_revealer_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	475	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_revealer_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	475	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_revealer_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	475	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_revealer_mk3"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	479	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_revealer_mk3"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	479	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_revealer_mk3"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	479	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_holy_fire_spectral"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	482	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_holy_fire_spectral"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	482	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_holy_fire_spectral"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	482	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_holy_fire_spectral_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	485	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_holy_fire_spectral_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	485	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_holy_fire_spectral_mk2"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	485	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_holy_fire_spectral_mk3"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	488	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_holy_fire_spectral_mk3"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	488	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_holy_fire_spectral_mk3"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	488	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_enhanced_holy_fire_firefield"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,0,26,1,3,33,0"	0	1	1	1	491	1	3	4439	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_rare_holy_fire_firefield"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,1,26,2,3,33,0"	0	1	1	1	491	1	3	4440	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
"3,62,0,-1,0,-1"	"cube_upgrade_to_legendary_holy_fire_firefield"	0	0	0	0	0	0	-1	0	1	1	0	0	1	0	0	0	"710,26,2,26,3,3,33,0"	0	1	1	1	491	1	3	4441	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	-1
