"QUEST"	"name"	"code"	"style"	"nameStringKey"	"subscriberOnly"	"multiplayerOnly"	"startingQuestCheat"	"questCheatCompleted"	"closeOnComplete"	"repeatable"	"hideQuestLog"	"repeatRateInSeconds"	"skipActivateFanfare"	"skipCompleteFanfare"	"endOfActNumber"	"autoTrackOnActivate"	"autoActivateLevel"	"onlyOneDifficulty"	"questPreReqs01"	"questPreReqs02"	"questPreReqs03"	"questPreReqs04"	"questPreReqs05"	"questPreReqs06"	"questPreReqs07"	"questPreReqs08"	"currentlyUnavailable"	"minLevelPreReq"	"maxLevelPreReq"	"factionTypePreReq"	"factionAmountPreReq"	"levelsPreLoadedWith01"	"levelsPreLoadedWith02"	"levelsPreLoadedWith03"	"levelsPreLoadedWith04"	"levelsPreLoadedWith05"	"levelsPreLoadedWith06"	"levelsPreLoadedWith07"	"levelsPreLoadedWith08"	"levelsPreLoadedWith09"	"levelsPreLoadedWith10"	"levelsPreLoadedWith11"	"levelsPreLoadedWith12"	"levelsPreLoadedWith13"	"levelsPreLoadedWith14"	"levelsPreLoadedWith15"	"levelsPreLoadedWith16"	"startingItemsTreasureClass"	"removeStartingItemsOnComplete"	"offerReward"	"castGiver"	"levelStoryQuestStartsIn"	"castRewarder"	"levelRewarderNpc"	"giverItem"	"giverItemMonster"	"giverItemLevel"	"giverItemDropRate"	"level"	"levelNightmare"	"undefined1"	"experienceMultiplier"	"moneyMultiplier"	"statPoints"	"skillPoints"	"factionTypeReward"	"factionAmountReward"	"InitFunction"	"FreeFunction"	"onEnterGameFunction"	"CompleteFunction"	"warpToOpenOnActivate"	"warpToOpenOnComplete"	"itemsToRemoveOnAbandon01"	"itemsToRemoveOnAbandon02"	"itemsToRemoveOnAbandon03"	"itemsToRemoveOnAbandon04"	"itemsToRemoveOnAbandon05"	"itemsToRemoveOnAbandon06"	"itemsToRemoveOnAbandon07"	"itemsToRemoveOnAbandon08"	"itemsToRemoveOnAbandon09"	"itemsToRemoveOnAbandon10"	"itemsToRemoveOnAbandon11"	"itemsToRemoveOnAbandon12"	"itemsToRemoveOnAbandon13"	"itemsToRemoveOnAbandon14"	"itemsToRemoveOnAbandon15"	"itemsToRemoveOnAbandon16"	"itemsToRemoveOnAbandon17"	"itemsToRemoveOnAbandon18"	"itemsToRemoveOnAbandon19"	"itemsToRemoveOnAbandon20"	"itemsToRemoveOnAbandon21"	"itemsToRemoveOnAbandon22"	"itemsToRemoveOnAbandon23"	"itemsToRemoveOnAbandon24"	"itemsToRemoveOnAbandon25"	"itemsToRemoveOnAbandon26"	"itemsToRemoveOnAbandon27"	"itemsToRemoveOnAbandon28"	"itemsToRemoveOnAbandon29"	"itemsToRemoveOnAbandon30"	"itemsToRemoveOnAbandon31"	"itemsToRemoveOnAbandon32"	"itemsToRemoveOnComplete01"	"itemsToRemoveOnComplete02"	"itemsToRemoveOnComplete03"	"itemsToRemoveOnComplete04"	"itemsToRemoveOnComplete05"	"itemsToRemoveOnComplete06"	"itemsToRemoveOnComplete07"	"itemsToRemoveOnComplete08"	"itemsToRemoveOnComplete09"	"itemsToRemoveOnComplete10"	"itemsToRemoveOnComplete11"	"itemsToRemoveOnComplete12"	"itemsToRemoveOnComplete13"	"itemsToRemoveOnComplete14"	"itemsToRemoveOnComplete15"	"itemsToRemoveOnComplete16"	"itemsToRemoveOnComplete17"	"itemsToRemoveOnComplete18"	"itemsToRemoveOnComplete19"	"itemsToRemoveOnComplete20"	"itemsToRemoveOnComplete21"	"itemsToRemoveOnComplete22"	"itemsToRemoveOnComplete23"	"itemsToRemoveOnComplete24"	"itemsToRemoveOnComplete25"	"itemsToRemoveOnComplete26"	"itemsToRemoveOnComplete27"	"itemsToRemoveOnComplete28"	"itemsToRemoveOnComplete29"	"itemsToRemoveOnComplete30"	"itemsToRemoveOnComplete31"	"itemsToRemoveOnComplete32"	"versionFunction"	"removeOnJoinGame"	"beatGameOnComplete"	"weight"	"radius"	"height"	"flatZTolerance"	"allowedDRLGStyles01"	"allowedDRLGStyles02"	"allowedDRLGStyles03"	"allowedDRLGStyles04"	"allowedDRLGStyles05"	"allowedDRLGStyles06"	"allowedDRLGStyles07"	"allowedDRLGStyles08"	"allowedDRLGStyles09"	"allowedDRLGStyles10"	"allowedDRLGStyles11"	"allowedDRLGStyles12"	"allowedDRLGStyles13"	"allowedDRLGStyles14"	"allowedDRLGStyles15"	"allowedDRLGStyles16"	"levelDestinations01"	"levelDestinations02"	"levelDestinations03"	"levelDestinations04"	"levelDestinations05"	"levelDestinations06"	"levelDestinations07"	"levelDestinations08"	"layoutAdventure"	"objectAdventure"	"treasureRoomClass"	"template"	"descriptionDialog"	"inCompleteDialog"	"completeDialog"	"rewardDialog"	"unavailableDialog"	"acceptButtonText"	"timeLimit"	"objectiveMonster"	"objectiveUnitType"	"objectiveObject"	"disableSpawning"	"objectiveCount"	"collectDropRate"	"collectItem"	"explorePercent"	"spawnNodeLabel"	"spawnCount"	"nameOverrideStringKey"	"nameInLogOverrideStringKey"	"logOverrideState"	"logOverrideString"	"subLevelTypeTruthOld"	"subLevelTypeTruthNew"	"questStateAdvanceToAtSubLevelTrut"	"monsterBoss"	"globalthemeRequired"
"3,60,0,-1,0,-1"	"DateEscape"	22084	1	12189	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	132	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	124	56	-1	56	58	-1	-1	-1	1	20	44	0	1	5	0	0	8	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	-1		-1	-1	2	671	672	673	674	-1	1148	0	83	-1	-1	0	9	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"MadLove"	22340	1	12195	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	133	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	125	56	-1	56	58	-1	-1	-1	1	22	46	0	1	5	0	0	8	100					-1	-1	147	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	147	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	72	-1	-1	-1	-1	-1	-1	-1		-1	-1	1	675	676	677	678	-1	1148	0	120	-1	-1	0	4	0.3	147	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"ThreesACompany"	22596	1	12201	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	134	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	126	56	-1	56	58	-1	-1	-1	1	23	47	0	2	5	0	0	8	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	71	-1	-1	-1	-1	-1	-1	-1		-1	-1	4	679	680	681	682	-1	1148	0	-1	-1	276	0	4	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"SafetysOn"	22852	1	12207	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	135	25	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	127	56	-1	56	58	-1	-1	-1	1	23	47	0	2	5	1	0	8	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	73	-1	-1	-1	-1	-1	-1	-1		-1	-1	2	683	684	685	686	-1	1148	0	368	-1	-1	0	3	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"ColdFeet"	23108	1	12213	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	136	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	128	56	-1	56	58	-1	-1	-1	1	24	48	0	2	10	0	0	8	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	59	-1	-1	-1	-1	-1	-1	-1		-1	-1	0	687	688	689	690	-1	1148	0	456	-1	-1	0	1	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"ShesNotCutYet"	24900	1	12219	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	137	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	129	56	-1	56	58	-1	-1	-1	1	24	48	0	2	10	0	0	8	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	-1		-1	-1	0	691	692	693	694	-1	1148	0	87	-1	-1	0	1	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"TheDealSeal"	25156	1	12225	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	138	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	130	56	-1	56	58	-1	-1	-1	1	25	49	0	3	10	1	0	8	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	61	-1	-1	-1	-1	-1	-1	-1		-1	-1	0	695	696	697	698	-1	1148	0	166	-1	-1	0	1	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"Payroll"	25412	1	12231	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	139	31	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	131	56	-1	56	58	-1	-1	-1	1	26	50	0	3	15	0	0	8	100					-1	-1	148	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	148	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84	-1	-1	-1	-1	-1	-1	-1		-1	-1	1	699	700	701	702	-1	1148	0	445	-1	-1	0	2	0.1	148	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"SeeingForSuckers"	25668	1	12237	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	22	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	132	61	-1	61	58	-1	-1	-1	1	19	43	0	1	0	0	0	8	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	61	-1	-1	-1	-1	-1	-1	-1		-1	-1	3	703	704	705	706	-1	1148	0	-1	-1	-1	0	1	1	-1	0.9		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"FetchBoy"	25924	1	12243	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	141	25	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	133	61	-1	61	58	-1	-1	-1	1	23	47	0	1	5	0	0	8	100					-1	-1	149	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	73	-1	-1	-1	-1	-1	-1	-1		-1	-1	1	707	708	709	710	-1	1148	0	251	-1	-1	0	7	0.6	149	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"BabySteps"	26180	1	12249	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	142	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	134	61	-1	61	58	-1	-1	-1	1	23	47	0	1	5	0	0	8	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	74	-1	-1	-1	-1	-1	-1	-1		-1	-1	4	711	712	713	714	-1	1148	0	-1	-1	277	0	3	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"TakeItEasyShoot"	26436	1	12255	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	143	26	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	135	61	-1	61	58	-1	-1	-1	1	24	48	0	2	5	0	0	8	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	76	-1	-1	-1	-1	-1	-1	-1		-1	-1	2	715	716	717	718	-1	1148	0	552	-1	-1	0	14	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"DemonsOfNotoriety"	26692	1	12261	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	144	27	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	136	61	-1	61	58	-1	-1	-1	1	25	49	0	2	5	1	0	8	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	79	-1	-1	-1	-1	-1	-1	-1		-1	-1	0	719	720	721	722	-1	1148	0	609	-1	-1	0	1	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"DrawAPicture"	26948	1	12267	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	145	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	137	61	-1	61	58	-1	-1	-1	1	25	49	0	2	10	0	0	8	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80	-1	-1	-1	-1	-1	-1	-1		-1	-1	3	723	724	725	726	-1	1148	0	-1	-1	-1	0	1	1	-1	0.75		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"InOneSitting"	27204	1	12273	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	146	31	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	138	61	-1	61	58	-1	-1	-1	1	26	50	0	2	10	0	0	8	100					-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84	-1	-1	-1	-1	-1	-1	-1		-1	-1	1	727	728	729	730	-1	1148	0	296	-1	-1	0	12	0.9	150	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"OnAndOff"	27460	1	12279	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	147	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	139	61	-1	61	58	-1	-1	-1	1	27	51	0	3	10	1	0	8	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	86	-1	-1	-1	-1	-1	-1	-1		-1	-1	4	731	732	733	734	-1	1148	0	-1	-1	278	0	2	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"ThatIncludesBlasphemy"	27716	1	12285	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	148	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	140	61	-1	62	87	-1	-1	-1	1	27	51	0	3	15	0	0	8	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87	-1	-1	-1	-1	-1	-1	-1		-1	-1	6	735	736	737	738	-1	1148	0	-1	-1	-1	0	1	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"DimensionsOfHell"	27972	1	12291	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	22	166	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	141	59	-1	59	58	-1	-1	-1	1	20	44	0	1	0	0	0	8	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	72	-1	-1	-1	-1	-1	-1	-1		-1	-1	3	739	740	741	742	-1	1148	0	-1	-1	-1	0	1	1	-1	0.65		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"OverTheRiverAnd"	28228	1	12297	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	150	-1	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	142	59	-1	59	58	-1	-1	-1	1	20	44	0	1	5	0	0	8	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	62	-1	-1	-1	-1	-1	-1	-1		-1	-1	3	743	744	745	746	-1	1148	0	-1	-1	-1	0	1	1	-1	0.85		0	-1	-1	-1	-1	0	0	-1	-1	-1
"3,60,0,-1,0,-1"	"ILikeYourOutfit"	28484	1	12303	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	151	25	-1	-1	-1	-1	-1	-1	0	1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	195	1	143	59	-1	59	58	-1	-1	-1	1	23	47	0	1	5	0	0	8	100					-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1		0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	74	-1	-1	-1	-1	-1	-1	-1		-1	-1	7	747	748	749	750	-1	1148	0	322	-1	-1	0	1	1	-1	0		0	-1	-1	-1	-1	0	0	-1	-1	-1
