SPAWNCLASS	spawnClass	code	pickType	rememberPick	pick1	spawn1	count1	weight1	pick2	spawn2	count2	weight2	pick3	spawn3	count3	weight3	pick4	spawn4	count4	weight4	pick5	spawn5	count5	weight5	pick6	spawn6	count6	weight6	pick7	spawn7	count7	weight7	pick8	spawn8	count8	weight8
"3,63,0,-1,0,-1"	sc_WildRAID_smalldragons	20047	1	0	0	-1	"710,26,2,26,5,3,33,0"	5	3	590	"26,1,0"	2	3	593	"26,1,0"	3	3	594	"26,1,0"	4	3	121	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_WildRAID_flying_impworld	20303	1	0	3	582	"26,1,0"	5	3	590	"26,1,0"	2	3	594	"26,1,0"	3	3	121	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_WildRAID_flying_impworld_faction	20559	1	1	3	583	"26,1,0"	4	3	584	"26,1,0"	3	3	585	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_WildRAID_flying_imps	20815	1	0	0	-1	"710,26,1,26,3,3,33,0"	3	0	-1	"710,26,1,26,2,3,33,0"	1	0	-1	"710,26,1,26,3,3,33,0"	3	0	-1	"710,26,1,26,2,3,33,0"	1	1	415	"710,26,1,26,4,3,33,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_WildRAID_flying_darklings	21071	1	0	0	-1	"710,26,1,26,3,3,33,0"	4	0	-1	"710,26,1,26,2,3,33,0"	1	0	-1	"710,26,1,26,3,3,33,0"	4	0	-1	"710,26,1,26,2,3,33,0"	1	1	417	"710,26,1,26,4,3,33,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_WildRAID_flying_gremlins	21327	1	0	0	-1	"710,26,1,26,3,3,33,0"	5	0	-1	"710,26,1,26,2,3,33,0"	1	0	-1	"710,26,1,26,3,3,33,0"	5	0	-1	"710,26,1,26,2,3,33,0"	1	1	419	"710,26,1,26,4,3,33,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_WildRAID_necroworld	21583	1	0	3	587	"26,1,0"	2	3	35	"710,26,7,26,23,3,33,0"	5	3	591	"26,1,0"	4	3	121	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_WildRAID_necroworld_big	21839	1	1	1	623	"710,26,1,26,3,3,33,0"	1	1	627	"710,26,1,26,3,3,33,0"	1	1	395	"710,26,2,26,5,3,33,0"	1	1	320	"710,26,1,26,4,3,33,0"	1	1	213	"710,26,1,26,4,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_WildRAID_spectralworld	22095	1	0	3	37	"710,26,1,26,3,3,33,0"	3	3	589	"26,1,0"	3	3	593	"26,1,0"	3	3	121	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_WildRAID_spectralworld_mass	22351	1	1	1	83	"710,26,3,26,7,3,33,0"	1	1	486	"710,26,3,26,9,3,33,0"	1	1	508	"710,26,2,26,5,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_WildRAID_big	22607	1	1	1	49	"710,26,1,26,3,3,33,0"	1	1	67	"710,26,1,26,3,3,33,0"	1	1	186	"710,26,1,26,3,3,33,0"	1	1	430	"710,26,1,26,3,3,33,0"	1	0	-1	"710,26,1,26,3,3,33,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_WildRAID_flyer	22863	1	1	0	-1	"710,26,1,26,3,3,33,0"	1	3	592	"710,26,1,26,3,3,33,0"	3	3	37	"710,26,1,26,2,3,33,0"	1	1	445	"710,26,5,26,15,3,33,0"	1	1	390	"710,26,4,26,9,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_WildRAID_flyer_flyingimp_generic	23119	1	1	0	-1	"26,1,0"	3	0	-1	"26,1,0"	3	0	-1	"26,1,0"	3	0	-1	"710,26,1,26,3,3,33,0"	2	0	-1	"710,26,1,26,3,3,33,0"	2	0	-1	"710,26,1,26,3,3,33,0"	2	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_WildRAID_medium	24911	1	1	3	27	"710,26,1,26,3,3,33,0"	2	3	31	"710,26,1,26,3,3,33,0"	2	1	282	"710,26,3,26,8,3,33,0"	1	1	296	"710,26,3,26,8,3,33,0"	1	1	652	"710,26,1,26,5,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_WildRAID_small	25167	1	1	1	361	"710,26,3,26,9,3,33,0"	1	1	364	"710,26,3,26,9,3,33,0"	1	1	309	"710,26,3,26,9,3,33,0"	1	1	7	"710,26,3,26,9,3,33,0"	1	1	472	"710,26,3,26,9,3,33,0"	1	3	35	"710,26,7,26,23,3,33,0"	1	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_Stonehenge_BeastBoss	25423	1	0	0	-1	"710,26,1,26,5,3,33,0"	3	3	596	"26,1,0"	1	3	597	"26,1,0"	3	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_BeastBoss_mixbig	25679	1	1	1	170	"710,26,1,26,2,3,33,0"	2	1	49	"710,26,1,26,2,3,33,0"	1	1	43	"710,26,1,26,2,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_BeastBoss_mixsmall	25935	1	1	1	361	"710,26,2,26,5,3,33,0"	1	1	364	"710,26,2,26,5,3,33,0"	1	1	474	"710,26,2,26,5,3,33,0"	1	1	309	"710,26,2,26,5,3,33,0"	1	3	27	"26,1,0"	2	3	31	"26,1,0"	2	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_Stonehenge_SpectralBoss	26191	1	0	3	37	"26,1,0"	2	3	599	"26,1,0"	1	3	600	"26,1,0"	3	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_SpectralBoss_mixbig	26447	1	1	1	514	"710,26,1,26,3,3,33,0"	1	1	186	"710,26,1,26,2,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_SpectralBoss_mixsmall	26703	1	1	1	486	"710,26,2,26,5,3,33,0"	1	1	79	"710,26,2,26,5,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_Stonehenge_NecroBoss	26959	1	0	3	35	"710,26,3,26,11,3,33,0"	3	3	602	"26,1,0"	1	3	603	"26,1,0"	3	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_NecroBoss_mixbig	27215	1	1	1	209	"710,26,1,26,2,3,33,0"	1	1	320	"710,26,1,26,2,3,33,0"	1	1	395	"710,26,1,26,2,3,33,0"	1	1	405	"710,26,1,26,2,3,33,0"	1	1	623	"710,26,1,26,2,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_NecroBoss_mixsmall	27471	1	1	1	459	"710,26,1,26,5,3,33,0"	2	1	605	"710,26,1,26,5,3,33,0"	1	1	642	"710,26,1,26,5,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_Stonehenge_DemonBoss	27727	1	0	3	605	"26,1,0"	5	3	606	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_DemonBoss_imps	27983	1	1	3	8	"26,1,0"	1	3	11	"26,1,0"	1	3	14	"26,1,0"	1	3	607	"26,1,0"	1	3	608	"26,1,0"	1	3	609	"26,1,0"	1	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_DemonBoss_mixbig	28239	1	1	1	427	"26,1,0"	1	1	386	"710,26,2,26,5,3,33,0"	1	1	282	"710,26,2,26,5,3,33,0"	1	1	296	"710,26,2,26,5,3,33,0"	1	1	64	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_DemonBoss_flying_imps	28495	1	0	0	-1	"26,1,0"	3	0	-1	"26,1,0"	1	0	-1	"26,1,0"	3	0	-1	"26,1,0"	1	1	415	"710,26,1,26,2,3,33,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_DemonBoss_flying_darklings	28751	1	0	0	-1	"26,1,0"	4	0	-1	"26,1,0"	1	0	-1	"26,1,0"	4	0	-1	"26,1,0"	1	1	417	"710,26,1,26,2,3,33,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_DemonBoss_flying_gremlins	29007	1	0	0	-1	"26,1,0"	5	0	-1	"26,1,0"	1	0	-1	"26,1,0"	5	0	-1	"26,1,0"	1	1	419	"710,26,1,26,2,3,33,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_Stonehenge_Maze	29263	1	1	3	611	"26,1,0"	2	3	612	"26,1,0"	3	3	613	"26,1,0"	4	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Maze_bigdragons	29519	1	0	0	-1	"710,26,1,26,2,3,33,0"	3	3	618	"26,1,0"	2	3	620	"26,1,0"	4	3	621	"26,1,0"	4	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Maze_smalldragons	29775	1	0	0	-1	"710,26,2,26,4,3,33,0"	5	3	617	"26,1,0"	2	3	620	"26,1,0"	3	3	621	"26,1,0"	4	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Maze_flying_impworld	30031	1	0	3	614	"26,1,0"	5	3	617	"26,1,0"	2	3	621	"26,1,0"	3	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Maze_flying_impworld_faction	30287	1	1	3	615	"26,1,0"	3	3	616	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Maze_flying_darklings	30543	1	0	0	-1	"26,1,0"	4	0	-1	"26,1,0"	2	0	-1	"26,1,0"	4	0	-1	"26,1,0"	2	1	417	"710,26,1,26,3,3,33,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Maze_flying_gremlins	30799	1	0	0	-1	"26,1,0"	5	0	-1	"26,1,0"	2	0	-1	"26,1,0"	5	0	-1	"26,1,0"	2	1	419	"710,26,1,26,3,3,33,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Maze_big	31055	1	1	1	49	"26,1,0"	1	1	67	"26,1,0"	1	1	186	"26,1,0"	1	1	430	"26,1,0"	1	0	-1	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Maze_flyer	31311	1	1	0	-1	"26,1,0"	1	3	619	"26,1,0"	3	3	37	"26,1,0"	1	1	445	"710,26,2,26,9,3,33,0"	1	1	390	"710,26,2,26,5,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Maze_flyer_flyingimp_generic	16720	1	1	0	-1	"26,1,0"	3	0	-1	"26,1,0"	3	0	-1	"26,1,0"	3	0	-1	"26,1,0"	2	0	-1	"26,1,0"	2	0	-1	"26,1,0"	2	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Maze_medium	16976	1	1	3	27	"26,1,0"	2	3	31	"26,1,0"	2	1	282	"710,26,1,26,5,3,33,0"	1	1	296	"710,26,1,26,5,3,33,0"	1	1	652	"710,26,1,26,3,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Maze_small	17232	1	1	1	361	"710,26,2,26,5,3,33,0"	1	1	364	"710,26,2,26,5,3,33,0"	1	1	309	"710,26,2,26,5,3,33,0"	1	1	7	"710,26,2,26,5,3,33,0"	1	1	472	"710,26,2,26,5,3,33,0"	1	3	35	"710,26,3,26,7,3,33,0"	1	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_Stonehenge_Molochstep	17488	1	0	3	623	"26,1,0"	1	3	624	"26,1,0"	3	3	625	"26,1,0"	4	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Molochstep_big	17744	1	1	1	67	"710,26,1,26,3,3,33,0"	1	1	320	"710,26,1,26,3,3,33,0"	1	1	186	"710,26,1,26,3,3,33,0"	1	1	430	"710,26,1,26,2,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Molochstep_medium	18000	1	1	1	514	"710,26,2,26,4,3,33,0"	1	1	89	"710,26,1,26,3,3,33,0"	1	1	488	"710,26,2,26,5,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_Molochstep_something	18256	1	1	3	31	"710,26,1,26,2,3,33,0"	1	1	627	"26,1,0"	1	3	37	"26,1,0"	1	3	14	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_Stonehenge_PitBaron	18512	1	0	0	-1	"26,1,0"	5	0	-1	"710,26,1,26,3,3,33,0"	5	1	419	"710,26,1,26,3,3,33,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_Stonehenge_BeastCaves	18768	1	0	3	629	"710,26,1,26,5,3,33,0"	3	3	628	"26,1,0"	3	1	445	"710,26,1,26,5,3,33,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_BeastCaves_mixsmall	19280	1	1	1	361	"710,26,2,26,5,3,33,0"	1	1	364	"710,26,2,26,5,3,33,0"	1	1	474	"710,26,2,26,5,3,33,0"	1	1	309	"710,26,2,26,5,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_BeastCaves_diggers	22608	1	1	3	27	"26,1,0"	1	3	31	"26,1,0"	1	3	23	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_Stonehenge_SpectralCaves	19536	1	0	3	37	"26,1,0"	2	3	631	"26,1,0"	1	3	632	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_SpectralCaves_mixbig	19792	1	1	1	514	"710,26,1,26,3,3,33,0"	1	1	186	"710,26,1,26,2,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_SpectralCaves_mixsmall	20048	1	1	1	486	"710,26,2,26,5,3,33,0"	1	1	79	"710,26,2,26,5,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_Stonehenge_NecroCaves	20304	1	0	3	35	"710,26,3,26,11,3,33,0"	2	3	634	"26,1,0"	1	3	635	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_NecroCaves_mixbig	20560	1	1	1	209	"710,26,1,26,2,3,33,0"	1	1	320	"710,26,1,26,2,3,33,0"	1	1	395	"710,26,1,26,2,3,33,0"	1	1	405	"710,26,1,26,2,3,33,0"	1	1	623	"710,26,1,26,2,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_NecroCaves_mixsmall	20816	1	1	1	459	"710,26,1,26,5,3,33,0"	2	1	605	"710,26,1,26,5,3,33,0"	1	1	642	"710,26,1,26,5,3,33,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_Stonehenge_DemonCaves	21072	1	0	3	637	"26,1,0"	2	3	638	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_DemonCaves_imps	21328	1	1	3	8	"26,1,0"	1	3	11	"26,1,0"	1	3	14	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_DemonCaves_mixbig	21584	1	1	1	427	"26,1,0"	1	1	282	"710,26,2,26,5,3,33,0"	1	1	296	"710,26,2,26,5,3,33,0"	1	1	64	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_HellTowerToxic	23120	1	0	3	640	"26,1,0"	3	3	641	"26,1,0"	2	3	642	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_HellTowerToxic_Army	24912	0	0	1	330	"710,26,1,26,4,3,63,0"	1	1	303	"710,26,1,26,4,3,63,0"	1	1	595	"710,26,0,26,2,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_HellTowerToxic_Medium	25168	1	1	1	5	"710,26,5,26,11,3,63,0"	1	1	531	"710,26,1,26,4,3,63,0"	1	1	194	"26,1,0"	1	1	802	"710,26,1,26,2,3,63,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_HellTowerToxic_Big	25424	1	1	1	98	"26,1,0"	1	1	421	"26,1,0"	1	1	565	"710,26,1,26,3,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_HellTowerSpectral	25680	1	0	3	644	"26,1,0"	3	3	645	"26,1,0"	2	3	646	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_HellTowerSpectral_Army	25936	0	0	1	328	"710,26,1,26,4,3,63,0"	1	1	301	"710,26,1,26,4,3,63,0"	1	1	595	"710,26,0,26,2,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_HellTowerSpectral_Medium	26192	1	1	1	10	"710,26,3,26,9,3,63,0"	1	1	124	"710,26,2,26,5,3,63,0"	1	1	551	"710,26,1,26,4,3,63,0"	1	1	659	"710,26,3,26,6,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_HellTowerSpectral_Big	26448	1	1	1	92	"26,1,0"	1	1	246	"710,26,1,26,3,3,63,0"	1	1	571	"710,26,1,26,3,3,63,0"	1	1	1249	"26,1,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_HellTowerElectrical	26704	1	0	3	648	"26,1,0"	3	3	649	"26,1,0"	2	3	650	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_HellTowerElectrical_Army	26960	0	0	1	329	"710,26,1,26,4,3,63,0"	1	1	302	"710,26,1,26,4,3,63,0"	1	1	595	"710,26,0,26,2,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_HellTowerElectrical_Medium	27216	1	1	1	193	"26,1,0"	2	1	373	"710,26,2,26,4,3,63,0"	1	1	395	"710,26,2,26,4,3,63,0"	1	3	37	"26,1,0"	2	1	545	"710,26,1,26,4,3,63,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_HellTowerElectrical_Big	27472	1	1	1	86	"26,1,0"	1	1	1251	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_HellTowerPhysical	27728	1	0	3	652	"26,1,0"	3	3	653	"26,1,0"	2	3	654	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_HellTowerPhysical_Army	27984	0	0	1	327	"710,26,1,26,4,3,63,0"	1	1	300	"710,26,1,26,4,3,63,0"	1	1	595	"710,26,0,26,2,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_HellTowerPhysical_Medium	28240	1	1	1	0	"710,26,7,26,19,3,63,0"	1	1	191	"710,26,1,26,3,3,63,0"	1	1	367	"710,26,2,26,5,3,63,0"	1	1	629	"710,26,2,26,5,3,63,0"	1	1	1308	"710,26,1,26,5,3,63,0"	3	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_HellTowerPhysical_Big	28496	1	1	1	276	"710,26,1,26,2,3,63,0"	1	1	561	"710,26,1,26,4,3,63,0"	1	1	842	"710,26,2,26,5,3,63,0"	1	1	1338	"710,26,1,26,3,3,63,0"	2	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	level_HellTowerFire	28752	1	0	3	656	"26,1,0"	3	3	657	"26,1,0"	2	3	658	"26,1,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_HellTowerFire_Army	29008	0	0	1	326	"710,26,1,26,4,3,63,0"	1	1	299	"710,26,1,26,4,3,63,0"	1	1	595	"710,26,0,26,2,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_HellTowerFire_Medium	29264	1	1	1	2	"710,26,4,26,11,3,63,0"	1	1	192	"710,26,1,26,2,3,63,0"	1	1	537	"710,26,2,26,4,3,63,0"	1	1	668	"710,26,2,26,5,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_HellTowerFire_Big	29520	1	1	1	80	"710,26,1,26,2,3,63,0"	1	1	425	"710,26,1,26,2,3,63,0"	1	0	-1	"710,26,1,26,2,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn	29776	1	0	3	660	"26,1,0"	1	3	661	"26,1,0"	1	1	1254	"26,1,0"	4	1	1308	"710,26,2,26,5,3,63,0"	10	1	1338	"710,26,1,26,3,3,63,0"	6	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_priest_pack	30032	0	0	1	1254	"710,26,1,26,2,3,63,0"	1	1	1308	"710,26,2,26,4,3,63,0"	1	1	1338	"710,26,1,26,3,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_army	30288	1	0	1	1254	"26,3,0"	1	1	1308	"710,26,7,26,13,3,63,0"	1	1	1338	"710,26,5,26,8,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_pit	30544	1	0	3	663	"26,1,0"	1	3	664	"26,1,0"	1	1	1256	"26,1,0"	4	1	1311	"710,26,2,26,5,3,63,0"	10	1	1341	"710,26,1,26,3,3,63,0"	6	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_pit_priest_pack	30800	0	0	1	1256	"710,26,1,26,2,3,63,0"	1	1	1311	"710,26,2,26,4,3,63,0"	1	1	1341	"710,26,1,26,3,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_pit_army	31056	1	0	1	1256	"26,3,0"	1	1	1311	"710,26,7,26,13,3,63,0"	1	1	1341	"710,26,5,26,8,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_plague	31312	1	0	3	666	"26,1,0"	1	3	667	"26,1,0"	1	1	1258	"26,1,0"	4	1	1313	"710,26,2,26,5,3,63,0"	10	1	1343	"710,26,1,26,3,3,63,0"	6	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_plague_priest_pack	16721	0	0	1	1258	"710,26,1,26,2,3,63,0"	1	1	1313	"710,26,2,26,4,3,63,0"	1	1	1343	"710,26,1,26,3,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_plague_army	16977	1	0	1	1258	"26,3,0"	1	1	1313	"710,26,7,26,13,3,63,0"	1	1	1343	"710,26,5,26,8,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_searing	17233	1	0	3	669	"26,1,0"	1	3	670	"26,1,0"	1	1	1260	"26,1,0"	4	1	1315	"710,26,2,26,5,3,63,0"	10	1	1345	"710,26,1,26,3,3,63,0"	6	0	-1	0	0	0	-1	0	0	0	-1	0	0
"3,63,0,-1,0,-1"	sc_GENERIC_fiendspawn_searing_priest_pack	17489	0	0	1	1260	"710,26,1,26,2,3,63,0"	1	1	1315	"710,26,2,26,4,3,63,0"	1	1	1345	"710,26,1,26,3,3,63,0"	1	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	0
