name	code	undefined1	rowCollection	order	debug	randomAppearanceGroups1	randomAppearanceGroups2	randomAppearanceGroups3	randomAppearanceGroups4	randomAppearanceGroups5	randomAppearanceGroups6	randomAppearanceGroups7	randomAppearanceGroups8	randomAppearanceGroups9	randomAppearanceGroups10	layerSet1	layerSet2	layerSet3	layerSet4	layerSet5	modelGroup	textureSetGroup	blendOp	blendOpTemplar	blendOpCabalist	blendOpHunter	blendOpAdventurer	offHandlayer	undefined2	attachType	attachName	undefined5	attachBone	hasBoneIndex	boneIndex	state
	0	0	3004	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3004	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	15	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3004	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	21	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3004	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	18	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3004	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3004	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	32	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3004	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3004	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_guard_holborn	30022	0	3063	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	0	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3063	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	33	35	-1	47	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_patrol_holborn	30278	0	3064	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	-1	0	-1	-1	0	0		-1		0	0	-1
	0	0	3064	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	33	35	-1	-1	-1	63	-1	-1	0	0		-1		0	0	-1
npc_suit_vendor_richinson	14150	0	3005	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3005	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	18	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3005	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3005	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	15	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3005	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3005	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3005	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3005	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	33	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3005	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	31	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_vendor_grimm	14662	0	3006	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3006	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3006	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	28	29	-1	30	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_healer_julianne_drew	14406	0	3007	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3007	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3007	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	18	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3007	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3007	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	15	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3007	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	30	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_brandon_lann	17474	0	3008	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3008	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	35	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3008	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	14	-1	36	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3008	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	13	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3008	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	13	14	-1	14	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3008	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	18	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3008	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	19	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3008	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3008	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3008	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	24	26	-1	30	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_steven_patrick	16710	0	3009	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	31	33	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3009	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	31	33	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3009	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	31	33	-1	15	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3009	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	31	33	-1	18	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3009	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3009	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	30	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3009	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	32	34	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_potter_kids	16966	0	3010	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	40	40	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3010	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	37	37	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3010	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	15	15	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3010	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	18	18	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3010	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	34	34	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3010	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	32	32	32	-1	-1	0	0		-1		0	0	-1
	0	0	3010	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	29	29	29	-1	-1	0	0		-1		0	0	-1
	0	0	3010	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	-1	40	-1	-1	0	0		-1		0	0	-1
	0	0	3010	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	-1	-1	37	-1	-1	0	0		-1		0	0	-1
	0	0	3010	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	-1	-1	15	-1	-1	0	0		-1		0	0	-1
	0	0	3010	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	-1	-1	18	-1	-1	0	0		-1		0	0	-1
	0	0	3010	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	-1	-1	34	-1	-1	0	0		-1		0	0	-1
	0	0	3010	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	17	17	17	-1	-1	0	0		-1		0	0	-1
npc_suit_mac_kenzie	17222	0	3011	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3011	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3011	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	15	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3011	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	21	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3011	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	18	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3011	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	14	16	-1	30	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3011	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_guard_covent	30534	0	3065	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	0	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3065	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	33	35	-1	47	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_patrol_covent	30790	0	3066	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	-1	0	-1	-1	0	0		-1		0	0	-1
	0	0	3066	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	33	35	-1	-1	-1	63	-1	-1	0	0		-1		0	0	-1
npc_suit_vendor_holloway	17478	0	3012	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	30	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3012	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3012	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3012	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_healer_ian	17734	0	3013	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	27	30	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3013	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	27	30	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3013	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3013	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3013	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3013	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	33	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3013	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	28	29	-1	31	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_lucious_aldin	17730	0	3014	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	49	71	-1	-1	40	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3014	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	49	71	-1	-1	37	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3014	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	49	71	-1	-1	15	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3014	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	49	71	-1	-1	10	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3014	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	49	71	-1	-1	11	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3014	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	17	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3014	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	-1	30	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_lord_arphaun	17475	0	3015	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3015	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3015	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	16	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3015	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	18	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3015	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3015	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3015	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	33	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3015	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	28	29	-1	31	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_gil	17990	0	3016	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3016	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3016	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	21	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3016	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3016	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3016	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3016	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	32	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_joanne	18246	0	3017	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3017	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3017	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	15	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3017	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	18	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3017	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3017	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3017	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	32	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3017	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	20	22	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_guard_charing	12359	0	3067	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3067	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3067	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	16	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3067	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3067	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3067	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3067	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	32	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3067	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	33	35	-1	47	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_patrol_charing	12615	0	3068	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	-1	40	-1	-1	0	0		-1		0	0	-1
	0	0	3068	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	37	-1	-1	0	0		-1		0	0	-1
	0	0	3068	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	16	-1	-1	0	0		-1		0	0	-1
	0	0	3068	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	17	-1	-1	0	0		-1		0	0	-1
	0	0	3068	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	34	-1	-1	0	0		-1		0	0	-1
	0	0	3068	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	23	25	-1	-1	-1	29	-1	-1	0	0		-1		0	0	-1
	0	0	3068	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	-1	-1	32	-1	-1	0	0		-1		0	0	-1
	0	0	3068	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	33	35	-1	-1	-1	63	-1	-1	0	0		-1		0	0	-1
npc_suit_vendor_dana	19270	0	3020	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3020	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	18	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3020	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3020	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	15	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3020	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	30	32	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3020	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3020	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3020	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	33	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_healer_emma	19526	0	3021	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	27	30	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3021	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	27	30	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3021	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	27	30	-1	15	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3021	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	27	30	-1	18	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3021	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	21	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3021	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	34	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3021	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	15	17	-1	32	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3021	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	29	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3021	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	29	31	-1	17	-1	-1	-1	-1	0	0		-1		0	0	-1
npc_suit_beck	19782	0	3022	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	27	30	-1	40	-1	-1	-1	-1	0	0		-1		0	0	-1
	0	0	3022	20	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	27	30	-1	37	-1	-1	-1	-1	0	0		-1		0	0	-1
